Bacteria	ko_id	count
Megasphera elasdenii	K01733	0.0011829078415592602
Ruminococcus flavefaciens	K02654	0.0011818476918138286
Agathobacter ruminis	K07133	0.0011813566767413714
Fusobacterium necrophorum	K01835	0.0011811894083561762
Agathobacter ruminis	K01990	0.0011794571549990748
Agathobacter ruminis	K00013	0.001178905246790671
Agathobacter ruminis	K09766	0.0011784598647744857
Mix cultures	K03070	0.0011784212709926457
Clostridium aminophilim	K01662	0.001177516367611787
Clostridium aminophilim	K06941	0.0011754679353159804
Megasphera elasdenii	K03272	0.0011752400062373662
Pseudobutyrivibrio sp	K03531	0.0011749911044025337
Bacteroides cellulosyliticus	K00705	0.001174773886438975
Pseudobutyrivibrio sp	K05366	0.00117462702157231
Mix cultures	K00703	0.0011732216729638022
Butyrivibrio proteoclasticus	K02407	0.0011728093482364027
Ruminococcus gnavus	K05366	0.001171387411740741
Prevotella ruminicola	K01447	0.0011713306440490415
Butyrivibrio proteoclasticus	K03973	0.001171175995419996
Clostridium aminophilim	K02770	0.0011702609468247967
Clostridium cadaveris	K00639	0.001170208732022747
Prevotella ruminicola	K01372	0.0011697120780681737
Bacteroides uniformis	K00241	0.001169570997262089
Clostridium cadaveris	K03311	0.0011694701161330024
Acidaminococcus fermentans	K02527	0.0011690349759669917
Pseudobutyrivibrio sp	K01666	0.0011688591830514
Clostridium aminophilim	K02970	0.0011678248058461403
Acidaminococcus fermentans	K14441	0.0011672892791387683
Clostridium cadaveris	K26114	0.0011659326016658616
Clostridium cadaveris	K03070	0.0011646849290609515
Bacteroides cellulosyliticus	K00174	0.0011643019593021082
Clostridium aminophilim	K01715	0.0011642481350079622
Butyrivibrio proteoclasticus	K17320	0.0011641877264080276
Bacteroides uniformis	K01736	0.0011634615634435607
Butyrivibrio proteoclasticus	K07407	0.0011633193616195582
Acidaminococcus fermentans	K02517	0.0011631328581191884
Ruminococcus flavefaciens	K03544	0.0011623331210675143
Ruminococcus flavefaciens	K06330	0.0011621176485125556
Acidaminococcus fermentans	K14982	0.0011616032951839831
Agathobacter ruminis	K02410	0.0011613957160496193
Prevotella ruminicola	K03076	0.0011609718217714877
Agathobacter ruminis	K07238	0.0011602333034044148
Clostridium cadaveris	K06183	0.0011599150905237318
Clostridium aminophilim	K03977	0.0011597311763069185
Fusobacterium necrophorum	K02988	0.0011595156076848441
Mix cultures	K00313	0.0011589245258600825
Mix cultures	K01208	0.0011588186631494486
Clostridium aminophilim	K02600	0.0011579518644935088
Butyrivibrio proteoclasticus	K02314	0.0011575509383818683
Agathobacter ruminis	K02412	0.0011567117327431471
Acidaminococcus fermentans	K05832	0.0011560004396495899
Fusobacterium necrophorum	K02931	0.0011555489557538443
Fusobacterium necrophorum	K03587	0.0011548977038217118
Pseudobutyrivibrio sp	K03040	0.0011537593267242335
Megasphera elasdenii	K09013	0.0011524658218112463
Fusobacterium necrophorum	K00651	0.001152157036231846
Ruminococcus gnavus	K01190	0.0011520443785210156
Pseudobutyrivibrio sp	K03763	0.0011519005880646711
Mix cultures	K21572	0.0011504215480204185
Fusobacterium necrophorum	K02033	0.0011501652524754191
Acidaminococcus fermentans	K00134	0.001149848936540612
Pseudobutyrivibrio sp	K01874	0.0011489304386602158
Prevotella ruminicola	K03559	0.0011481595942176713
Agathobacter ruminis	K01775	0.0011472768153281028
Mix cultures	K02996	0.0011471220269052501
Megasphera elasdenii	K03979	0.0011470851619084176
Megasphera elasdenii	K04485	0.0011461006990881027
Acidaminococcus fermentans	K06400	0.0011457922696255021
Fusobacterium necrophorum	K01662	0.0011456742556197484
Mix cultures	K01270	0.0011453918725036294
Megasphera elasdenii	K00806	0.0011447259443471197
Agathobacter ruminis	K01869	0.0011443507845943128
Agathobacter ruminis	K03702	0.001144181568108049
Bacteroides cellulosyliticus	K01687	0.001144072321263223
Prevotella ruminicola	K01006	0.0011438490974475708
Bacteroides cellulosyliticus	K01258	0.001143620467797167
Agathobacter ruminis	K18672	0.001143384540995915
Butyrivibrio proteoclasticus	K07030	0.001142540632752611
Acidaminococcus fermentans	K02119	0.0011417854797626272
Megasphera elasdenii	K04042	0.0011417435636732055
Bacteroides cellulosyliticus	K01875	0.00114154919397452
Acidaminococcus fermentans	K02992	0.0011408710671383198
Fusobacterium necrophorum	K07052	0.001140043837328771
Megasphera elasdenii	K01358	0.0011399781776409643
Mix cultures	K02335	0.0011394352597942034
Clostridium aminophilim	K02416	0.0011371904446573755
Pseudobutyrivibrio sp	K00615	0.001136896543008616
Acidaminococcus fermentans	K12506	0.0011367977745391316
Acidaminococcus fermentans	K02078	0.0011364486351734867
Mix cultures	K03313	0.001135826145507268
Mix cultures	K17828	0.0011355895023787623
Clostridium aminophilim	K06967	0.00113472042969704
Megasphera elasdenii	K12132	0.0011339183501534508
Clostridium cadaveris	K01322	0.001133734626315453
Mix cultures	K02390	0.0011321765752119795
Clostridium cadaveris	K00925	0.001132040190906933
Ruminococcus flavefaciens	K02967	0.0011317408153134977
Clostridium cadaveris	K03616	0.0011316669112831738
Megasphera elasdenii	K02115	0.001131414341212601
Prevotella ruminicola	K07386	0.001131053907430395
Bacteroides uniformis	K00088	0.001129705484060489
Agathobacter ruminis	K00432	0.0011293584182816782
Fusobacterium necrophorum	K03703	0.0011291504028611288
Mix cultures	K08303	0.0011285448684472317
Bacteroides cellulosyliticus	K12267	0.0011280746189030562
Clostridium aminophilim	K07029	0.0011279989170883617
Clostridium cadaveris	K03763	0.0011278281785882989
Acidaminococcus fermentans	K01270	0.0011270551236692368
Agathobacter ruminis	K01873	0.0011257289918937294
Pseudobutyrivibrio sp	K01624	0.0011256674620343527
Pseudobutyrivibrio sp	K03407	0.0011254566772379074
Mix cultures	K01265	0.0011254450968064737
Mix cultures	K01945	0.0011252439816586393
Bacteroides cellulosyliticus	K06001	0.001125142720684043
Megasphera elasdenii	K03529	0.0011250367730025377
Agathobacter ruminis	K09458	0.0011247491133204713
Prevotella ruminicola	K03522	0.001124460380750439
Megasphera elasdenii	K22132	0.0011244361248314882
Ruminococcus flavefaciens	K25232	0.0011234951388841554
Pseudobutyrivibrio sp	K06871	0.0011221607695116732
Fusobacterium necrophorum	K01755	0.001120406120450516
Clostridium cadaveris	K01929	0.0011194209786048266
Megasphera elasdenii	K00058	0.0011182925451638148
Fusobacterium necrophorum	K02469	0.0011181941270396619
Clostridium cadaveris	K14652	0.0011181913784336734
Bacteroides cellulosyliticus	K04516	0.0011180341320010494
Fusobacterium necrophorum	K02899	0.001117796036828996
Mix cultures	K03833	0.0011169173298081632
Clostridium aminophilim	K03466	0.0011156988335795327
Clostridium aminophilim	K01666	0.0011155136121175971
Megasphera elasdenii	K00609	0.001114667187661627
Ruminococcus flavefaciens	K02956	0.001114221340277583
Agathobacter ruminis	K02421	0.0011137531226312926
Butyrivibrio proteoclasticus	K17319	0.0011132850095220334
Clostridium cadaveris	K19689	0.0011117455928483446
Prevotella ruminicola	K03797	0.0011116140781233413
Bacteroides uniformis	K00215	0.0011115809089048162
Agathobacter ruminis	K01885	0.001111451540950524
Acidaminococcus fermentans	K01883	0.0011109947128495805
Pseudobutyrivibrio sp	K07718	0.001110874201774743
Clostridium aminophilim	K03324	0.0011101272820352116
Bacteroides cellulosyliticus	K01077	0.0011092094809793973
Bacteroides cellulosyliticus	K01869	0.00110858825746606
Clostridium aminophilim	K07814	0.0011079621576932071
Bacteroides cellulosyliticus	K00281	0.0011073408274215866
Fusobacterium necrophorum	K07090	0.0011073057403488272
Pseudobutyrivibrio sp	K18346	0.0011070609131845067
Bacteroides uniformis	K03106	0.0011067738407690817
Megasphera elasdenii	K03086	0.0011065896144279042
Clostridium aminophilim	K07133	0.0011063157137663185
Clostridium cadaveris	K02470	0.001105602501609715
Bacteroides uniformis	K01719	0.0011054393317505699
Bacteroides uniformis	K02967	0.0011049535748992021
Fusobacterium necrophorum	K01867	0.0011049406938336201
Butyrivibrio proteoclasticus	K01738	0.0011041671792431044
Agathobacter ruminis	K10240	0.0011040136743701184
Agathobacter ruminis	K00972	0.0011024004483608002
Pseudobutyrivibrio sp	K01649	0.0011023469986458226
Mix cultures	K07497	0.0011004841196193475
Butyrivibrio proteoclasticus	K03215	0.0010996392771317994
Agathobacter ruminis	K01740	0.0010990132476396824
Butyrivibrio proteoclasticus	K02871	0.001098026599667499
Bacteroides cellulosyliticus	K15789	0.0010979041554698907
Clostridium aminophilim	K08602	0.001097166110924315
Clostridium aminophilim	K07719	0.0010970201524032617
Megasphera elasdenii	K08369	0.0010968803022672622
Mix cultures	K00764	0.001096511975147701
Bacteroides cellulosyliticus	K02988	0.0010962266486627798
Clostridium cadaveris	K02959	0.0010961828371651972
Clostridium cadaveris	K03615	0.0010956914505409194
Agathobacter ruminis	K15986	0.0010955873782114694
Bacteroides uniformis	K03797	0.0010952993172797377
Clostridium cadaveris	K03429	0.001094868107867891
Ruminococcus flavefaciens	K01810	0.0010945149991768103
Clostridium aminophilim	K06975	0.0010936134504806031
Acidaminococcus fermentans	K01925	0.001093238482253936
Bacteroides uniformis	K07114	0.0010930691801620514
Mix cultures	K02931	0.001092623216942425
Clostridium cadaveris	K03531	0.0010922135196701937
Fusobacterium necrophorum	K02117	0.0010921068084195616
Megasphera elasdenii	K04654	0.0010914384051258406
Fusobacterium necrophorum	K02495	0.0010913796089706538
Acidaminococcus fermentans	K02887	0.0010910605176396764
Bacteroides uniformis	K01939	0.0010890837823881905
Fusobacterium necrophorum	K04042	0.001088419478365011
Bacteroides cellulosyliticus	K02954	0.001088335964980115
Bacteroides cellulosyliticus	K02874	0.0010882978060322097
Bacteroides cellulosyliticus	K02939	0.001087937641245402
Prevotella ruminicola	K11754	0.001087795601899624
Agathobacter ruminis	K00937	0.0010875217464897035
Clostridium aminophilim	K06973	0.0010867081553986475
Ruminococcus flavefaciens	K02836	0.0010865064586449672
Clostridium aminophilim	K02313	0.0010860380441909008
Clostridium aminophilim	K01738	0.0010859285629085007
Megasphera elasdenii	K07016	0.0010846233796497629
Clostridium cadaveris	K17836	0.0010844230988198492
Fusobacterium necrophorum	K03608	0.0010841152854903016
Clostridium aminophilim	K02895	0.0010840864597085594
Ruminococcus flavefaciens	K01624	0.0010835818603329328
Bacteroides cellulosyliticus	K09015	0.0010831124269569089
Pseudobutyrivibrio sp	K01881	0.0010820350091701927
Clostridium aminophilim	K03544	0.001082015672198133
Mix cultures	K14652	0.0010811436590371626
Agathobacter ruminis	K06941	0.0010808307940724522
Agathobacter ruminis	K01714	0.0010798745442235805
Bacteroides cellulosyliticus	K01733	0.0010797740435959185
Acidaminococcus fermentans	K02996	0.0010785413775287022
Pseudobutyrivibrio sp	K08600	0.0010782792073426232
Bacteroides uniformis	K00700	0.0010781740455961509
Agathobacter ruminis	K03527	0.0010774648803959736
Clostridium cadaveris	K08384	0.0010771768057760886
Pseudobutyrivibrio sp	K15580	0.0010767462270048398
Prevotella ruminicola	K03561	0.0010757671010312804
Bacteroides cellulosyliticus	K05366	0.0010749363740472186
Fusobacterium necrophorum	K07456	0.0010746892236254055
Megasphera elasdenii	K03572	0.0010746246260614066
Acidaminococcus fermentans	K08303	0.0010738196832504596
Mix cultures	K03529	0.001073745838461241
Megasphera elasdenii	K11733	0.001073214571521347
Acidaminococcus fermentans	K05833	0.0010731879072554836
Clostridium aminophilim	K03218	0.0010730275799271612
Prevotella ruminicola	K06178	0.0010721381057268084
Prevotella ruminicola	K02871	0.0010717803174573534
Megasphera elasdenii	K00963	0.0010711946761359722
Fusobacterium necrophorum	K03650	0.0010705456505219382
Fusobacterium necrophorum	K11690	0.0010704268540715383
Bacteroides cellulosyliticus	K06959	0.0010700482937266815
Bacteroides uniformis	K01241	0.0010690432510541302
Agathobacter ruminis	K02886	0.0010687359722195027
Clostridium cadaveris	K18014	0.001068040743803556
Butyrivibrio proteoclasticus	K01610	0.0010675718060147493
Clostridium cadaveris	K01876	0.0010673948905560264
Bacteroides cellulosyliticus	K03466	0.0010671285433291715
Bacteroides uniformis	K03718	0.0010664068565563577
Bacteroides cellulosyliticus	K00615	0.0010655341969253817
Bacteroides cellulosyliticus	K01885	0.0010636718007126546
Bacteroides cellulosyliticus	K12524	0.001062675334210286
Agathobacter ruminis	K04487	0.0010625788360964583
Prevotella ruminicola	K12340	0.0010614044576431592
Acidaminococcus fermentans	K03495	0.0010608350239852925
Pseudobutyrivibrio sp	K02469	0.0010605157976785581
Mix cultures	K03311	0.0010604520186566061
Megasphera elasdenii	K07590	0.0010602907287668815
Prevotella ruminicola	K01425	0.0010596495913691656
Prevotella ruminicola	K01883	0.0010592577280264292
Agathobacter ruminis	K03629	0.0010581810275650688
Bacteroides cellulosyliticus	K02878	0.0010577761026718056
Bacteroides cellulosyliticus	K02895	0.0010574469023142193
Megasphera elasdenii	K04567	0.001057024492979321
Pseudobutyrivibrio sp	K01534	0.001056645022325655
Clostridium aminophilim	K01874	0.0010557810124030226
Fusobacterium necrophorum	K02112	0.001055379736888722
Agathobacter ruminis	K21071	0.00105501214413391
Megasphera elasdenii	K08303	0.0010538982118831895
Acidaminococcus fermentans	K06949	0.0010537358568838504
Agathobacter ruminis	K03977	0.0010535656719732125
Bacteroides cellulosyliticus	K01785	0.001053225780699761
Clostridium cadaveris	K22293	0.001051768190838493
Clostridium cadaveris	K04077	0.0010517615495958192
Megasphera elasdenii	K15342	0.001050469916717988
Butyrivibrio proteoclasticus	K02026	0.001049232768696359
Pseudobutyrivibrio sp	K06921	0.0010489034716198488
Pseudobutyrivibrio sp	K10188	0.0010488651471114042
Mix cultures	K02109	0.0010486338591095877
Agathobacter ruminis	K02314	0.0010482249766631442
Mix cultures	K01940	0.0010482175142030028
Megasphera elasdenii	K01338	0.0010481052967048704
Bacteroides cellulosyliticus	K03183	0.001047432967128573
Bacteroides cellulosyliticus	K07040	0.0010469561734271237
Megasphera elasdenii	K01929	0.0010464511983447264
Agathobacter ruminis	K06972	0.0010464197588938712
Fusobacterium necrophorum	K07566	0.0010462477669113735
Clostridium aminophilim	K23352	0.001046156142428012
Bacteroides uniformis	K02337	0.0010460625444693207
Fusobacterium necrophorum	K01928	0.0010444277240925855
Clostridium aminophilim	K01733	0.0010431905341531191
Bacteroides cellulosyliticus	K01924	0.0010427935645618072
Acidaminococcus fermentans	K02890	0.001042031375292714
Clostridium aminophilim	K12573	0.0010406452113956252
Ruminococcus flavefaciens	K25153	0.0010402970372923566
Bacteroides uniformis	K00053	0.0010396082410906273
Fusobacterium necrophorum	K03073	0.0010394688291280733
Agathobacter ruminis	K03705	0.001039332751684287
Ruminococcus flavefaciens	K01874	0.0010393179132583362
Megasphera elasdenii	K03614	0.001038754583026017
Clostridium aminophilim	K04027	0.0010385907326043364
Acidaminococcus fermentans	K12340	0.001037293055330393
Fusobacterium necrophorum	K01887	0.0010369638356714638
Acidaminococcus fermentans	K10206	0.0010367277820717302
Clostridium cadaveris	K00948	0.0010365434017648978
Bacteroides cellulosyliticus	K11381	0.0010360316590868755
Agathobacter ruminis	K01179	0.001035653718420001
Bacteroides uniformis	K01886	0.0010354280695404497
Clostridium aminophilim	K00954	0.0010353889545348187
Mix cultures	K15633	0.001035281152113355
Pseudobutyrivibrio sp	K03695	0.0010324430952428996
Bacteroides uniformis	K12257	0.0010319724162766598
Clostridium cadaveris	K03699	0.0010313442829273068
Mix cultures	K22927	0.0010311957881554608
Fusobacterium necrophorum	K07258	0.001031080907952477
Mix cultures	K16950	0.0010309025642922182
Ruminococcus flavefaciens	K21908	0.001030722509963469
Mix cultures	K06972	0.0010297931359578797
Pseudobutyrivibrio sp	K00962	0.0010290897007539982
Clostridium cadaveris	K02946	0.001026417294619263
Prevotella ruminicola	K00602	0.0010259152688205531
Prevotella ruminicola	K02601	0.0010247567163289848
Butyrivibrio proteoclasticus	K04043	0.0010230784482817437
Clostridium cadaveris	K03215	0.0010227863596604654
Megasphera elasdenii	K04655	0.0010227163388986423
Acidaminococcus fermentans	K18887	0.0010226292019733158
Butyrivibrio proteoclasticus	K23535	0.001022396161662232
Butyrivibrio proteoclasticus	K22927	0.0010221687327890616
Acidaminococcus fermentans	K18888	0.0010219808002942614
Fusobacterium necrophorum	K01154	0.001020651921436006
Fusobacterium necrophorum	K00981	0.0010204364665261636
Bacteroides uniformis	K09014	0.0010198236294880069
Ruminococcus gnavus	K23675	0.0010197113512522746
Pseudobutyrivibrio sp	K03553	0.0010186845967112934
Fusobacterium necrophorum	K02106	0.001018534535259031
Mix cultures	K06207	0.001018456205868755
Butyrivibrio proteoclasticus	K02007	0.0010175374539172246
Butyrivibrio proteoclasticus	K02356	0.0010171859729314154
Fusobacterium necrophorum	K06187	0.0010170080785504455
Clostridium cadaveris	K03568	0.0010164557967566488
Mix cultures	K02879	0.0010159014208883954
Fusobacterium necrophorum	K09761	0.0010153935797168239
Mix cultures	K01756	0.0010150765582425576
Pseudobutyrivibrio sp	K20534	0.0010149287948837242
Clostridium cadaveris	K01893	0.0010149241329206692
Bacteroides uniformis	K01470	0.0010142521600566244
Agathobacter ruminis	K03601	0.0010141902729346934
Megasphera elasdenii	K03671	0.0010137252559903017
Agathobacter ruminis	K03979	0.0010131975073750096
Bacteroides cellulosyliticus	K25314	0.001012850706201341
Acidaminococcus fermentans	K02073	0.0010127867969989509
Agathobacter ruminis	K06949	0.0010112509623519143
Bacteroides uniformis	K02939	0.0010111404018416808
Agathobacter ruminis	K00615	0.0010111041660134704
Agathobacter ruminis	K01938	0.0010110509256596165
Clostridium aminophilim	K19092	0.001010638520992846
Acidaminococcus fermentans	K12941	0.0010104758269120647
Bacteroides cellulosyliticus	K07720	0.0010104334829079582
Butyrivibrio proteoclasticus	K00757	0.0010102183792715536
Ruminococcus gnavus	K03076	0.0010099731345278612
Agathobacter ruminis	K01649	0.0010094176966556109
Megasphera elasdenii	K07566	0.0010090767275477257
Bacteroides uniformis	K01937	0.0010086710195593778
Pseudobutyrivibrio sp	K03704	0.0010081261946348103
Acidaminococcus fermentans	K06969	0.0010078988458799253
Acidaminococcus fermentans	K07497	0.0010077990917754553
Clostridium aminophilim	K19302	0.001007734215549386
Clostridium cadaveris	K00688	0.0010076830185844028
Pseudobutyrivibrio sp	K04095	0.0010074938402454747
Clostridium cadaveris	K02356	0.0010072701198436044
Bacteroides uniformis	K03592	0.0010067117836863666
Pseudobutyrivibrio sp	K05989	0.001006478240771693
Bacteroides cellulosyliticus	K00348	0.0010062262394558885
Clostridium aminophilim	K15581	0.0010061159819246311
Bacteroides cellulosyliticus	K02342	0.001006024967805785
Acidaminococcus fermentans	K02012	0.0010057208812656654
Agathobacter ruminis	K14059	0.0010052154678771824
Megasphera elasdenii	K01586	0.0010051801301041066
Clostridium cadaveris	K03628	0.0010038853947093164
Clostridium cadaveris	K06881	0.0010037311428412834
Clostridium aminophilim	K03701	0.0010023584809401526
Agathobacter ruminis	K05810	0.0010020613525240645
Prevotella ruminicola	K07040	0.0010018753046205067
Acidaminococcus fermentans	K07080	0.0010015977116142423
Prevotella ruminicola	K03569	0.0010007678647388602
Prevotella ruminicola	K04516	0.0010007678647388602
Clostridium cadaveris	K03530	0.001000451698900174
Megasphera elasdenii	K03327	0.0010002801754357563
